[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\blankplusevens_20200723.gcd
Output Date	7/24/2020
Output Time	10:42:07 AM

[File Information]
Type	Data File
Generated	7/23/2020 8:34:32 PM
Generated by	Admin
Modified	7/23/2020 9:25:04 PM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	7/23/2020 8:41:26 PM
Type	Unknown
Level	1
Sample Name	blankplusevens_20200723
Sample ID	blankplusevens_20200723
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	11
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\blankplusevens_20200723.gcd
Method File	C:\GCsolution\Data\Pfleger\Jonathan\20190412_Stabilwax_shortened_bake.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\gc_07-23-2020.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	80
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
1	1.838	1.736	1.928	755224930	434047508	0.02	0.00000	 V 			0.000	28184.188	0.000	1.151	0.000	0.000
2	1.962	1.928	2.054	124953979	71435005	0.02	0.00000	 V 			0.068	30338.071	0.000	1.299	2.808	0.000
3	2.087	2.054	5.129	5717450	2357625	0.02	0.00000	SV 			0.135	23144.367	0.000	0.000	2.496	1.999
4	3.384	3.328	3.454	2840	480	0.06	0.00000	T  	15	Xylose	0.841	0.000	0.000	0.000	0.000	6.213
5	3.480	3.454	3.873	7787	449	0.17	0.00000	TV 	15	Xylose	0.893	0.000	0.000	0.000	0.000	1.062
6	4.023	3.916	4.489	32813	3440	0.10	0.00000	TV 	23	Lactic Acid	1.189	6402.808	0.000	2.714	0.000	1.331
7	4.782	4.653	5.008	4923	625	0.08	0.00000	TV 	1	Acetate_Sugars	1.602	10747.002	0.000	0.000	3.947	1.347
8	5.653	5.553	6.230	47134	4415	0.11	0.00000	   	3	Propionate_Sugars	2.076	8579.543	0.000	3.490	4.073	1.296
9	8.397	8.265	8.573	1444	141	0.10	0.00000	   	19	Xylose	3.569	11719.337	0.000	1.151	9.925	1.719
10	10.320	10.066	10.435	40193	3017	0.13	0.00000	   	25	Lactic Acid	4.616	0.000	0.000	0.000	0.000	1.293
11	10.607	10.435	10.673	67299	5917	0.11	0.00000	 V 	13	Sugars	4.772	0.000	0.000	0.000	0.000	1.034
12	10.887	10.673	11.294	678232	25249	0.27	0.00000	 V 	13	Sugars	4.924	0.000	0.000	0.000	0.000	1.032
13	11.554	11.294	12.381	2259660	72946	0.31	0.00000	 V 	14	Sugars	5.287	2949.282	0.000	0.000	0.000	1.074
14	13.142	12.381	16.968	575037347	28227725	0.20	0.00000	SV 			6.151	8967.071	0.000	0.528	2.266	1.164
15	14.183	13.996	14.304	27855	3413	0.08	0.00000	T  			6.717	72439.300	0.000	0.000	2.725	1.092
16	14.341	14.304	14.458	4699	814	0.06	0.00000	TV 			6.803	0.000	0.000	0.000	0.000	1.013
17	14.612	14.509	14.765	45108	7074	0.06	0.00000	T  			6.950	130551.096	0.000	0.000	0.000	1.022
18	15.050	14.765	15.223	5667	259	0.22	0.00000	TV 			7.189	77091.145	0.000	2.431	2.323	1.034
19	15.382	15.297	15.470	8088	1353	0.06	0.00000	T  			7.370	143972.753	0.000	0.000	1.755	1.025
20	15.493	15.470	15.559	2774	631	0.04	0.00000	TV 			7.430	0.000	0.000	0.000	0.000	1.008
21	15.635	15.559	15.759	5925	957	0.06	0.00000	TV 			7.507	139394.125	0.000	0.000	0.000	1.010
22	15.954	15.853	16.156	40908	9879	0.04	0.00000	T  			7.681	448870.742	0.000	1.986	2.438	1.023
23	16.198	16.156	16.273	1257	280	0.04	0.00000	TV 			7.814	0.000	0.000	0.000	0.000	1.017
24	17.363	17.295	18.536	75601	22693	0.03	0.00000	S  			8.448	879931.697	0.000	1.851	0.000	1.081
25	17.688	17.631	17.785	1089	262	0.04	0.00000	T  			8.624	543578.737	0.000	0.000	3.829	1.021
26	17.926	17.850	17.967	1049	205	0.05	0.00000	T  			8.754	0.000	0.000	0.000	0.000	1.015
27	18.011	17.967	18.051	1167	332	0.04	0.00000	TV 			8.800	463014.782	0.000	0.000	0.000	1.005
28	18.091	18.051	18.144	1178	359	0.03	0.00000	TV 			8.844	633885.448	0.000	0.000	0.821	1.005
29	18.211	18.144	18.294	5711	1513	0.04	0.00000	TV 			8.909	585877.560	0.000	0.000	1.292	1.007
30	18.586	18.536	18.826	83922	29457	0.03	0.00000	 V 			9.113	1307972.159	0.000	1.660	4.688	1.023
31	18.925	18.826	19.003	4027	663	0.06	0.00000	 V 			9.297	0.000	0.000	0.000	0.000	1.020
32	19.027	19.003	19.115	1613	397	0.04	0.00000	 V 			9.353	0.000	0.000	0.000	0.000	1.006
33	19.422	19.306	19.470	1761	361	0.05	0.00000	   			9.568	0.000	0.000	0.000	0.000	1.023
34	19.692	19.637	20.674	106748	34596	0.03	0.00000	S  			9.715	1306428.503	0.000	1.848	0.000	1.015
35	20.073	19.988	20.165	1665	335	0.05	0.00000	T  			9.922	326642.552	0.000	0.991	3.653	1.021
36	20.402	20.333	20.561	9114	1848	0.05	0.00000	T  			10.101	485995.914	0.000	1.682	2.563	1.018
37	20.739	20.678	21.644	80288	31702	0.03	0.00000	S  			10.284	1522038.932	0.000	1.272	3.665	1.018
38	21.344	21.173	21.387	2294	385	0.06	0.00000	T  			10.614	305119.207	0.000	0.000	5.473	1.032
39	21.579	21.500	21.644	1054	207	0.05	0.00000	T  			10.741	418093.396	0.000	0.921	1.633	1.012
40	21.700	21.649	22.130	93464	37979	0.02	0.00000	S  			10.807	1998050.710	0.000	1.251	1.245	1.006
41	22.020	21.948	22.064	1463	353	0.04	0.00000	TV 			10.982	454455.289	0.000	0.000	3.346	1.016
42	22.347	22.144	22.381	3998	463	0.09	0.00000	   			11.159	0.000	0.000	0.000	0.000	1.016
43	22.426	22.381	22.470	1393	350	0.04	0.00000	 V 			11.203	0.000	0.000	0.000	0.000	1.004
44	22.614	22.540	22.773	85779	35306	0.02	0.00000	 V 			11.305	2208548.868	0.000	1.207	0.000	1.009
45	22.877	22.816	22.909	1517	441	0.03	0.00000	   			11.448	805361.480	0.000	0.000	3.230	1.013
46	23.166	22.974	23.189	4057	414	0.10	0.00000	 V 			11.605	0.000	0.000	0.000	0.000	1.014
47	23.278	23.189	23.334	3332	529	0.06	0.00000	 V 			11.666	0.000	0.000	0.000	0.000	1.005
48	23.490	23.352	23.595	81965	31878	0.03	0.00000	   			11.781	2337027.171	0.000	1.310	0.000	1.010
49	23.615	23.595	23.646	1938	685	0.03	0.00000	 V 			11.849	0.000	0.000	0.000	0.000	1.006
50	23.681	23.646	23.716	1046	279	0.04	0.00000	 V 			11.885	0.000	0.000	0.000	0.000	1.003
51	24.330	24.276	24.398	87838	37776	0.02	0.00000	   			12.238	2582756.491	0.000	1.129	0.000	1.030
52	25.138	24.822	25.224	114602	41675	0.03	0.00000	   			12.678	2627817.918	0.000	1.176	13.221	1.036
53	25.917	25.224	25.989	248215	43383	0.06	0.00000	 V 			13.102	2060196.398	0.000	0.000	11.635	1.033
54	26.670	25.989	26.731	784748	63054	0.12	0.00000	 V 			13.511	1193187.195	0.000	0.000	8.880	1.031
55	26.992	26.731	27.015	430727	26086	0.17	0.00000	 V 			13.687	0.000	0.000	0.000	0.000	1.013
56	27.104	27.015	27.137	191468	26518	0.07	0.00000	 V 			13.748	0.000	0.000	0.000	0.000	1.004
57	27.365	27.137	27.403	432810	28463	0.15	0.00000	 V 			13.890	0.000	0.000	0.000	0.000	1.010
58	27.426	27.403	27.473	114306	27517	0.04	0.00000	 V 			13.923	0.000	0.000	0.000	0.000	1.002
59	27.640	27.473	27.720	389323	26666	0.15	0.00000	 V 			14.039	0.000	0.000	0.000	0.000	1.008
60	27.907	27.720	27.991	429292	27522	0.16	0.00000	 V 			14.185	0.000	0.000	0.000	0.000	1.010
61	28.028	27.991	28.103	167148	25242	0.07	0.00000	 V 			14.251	0.000	0.000	0.000	0.000	1.005
62	28.159	28.103	28.215	156044	23379	0.07	0.00000	 V 			14.322	0.000	0.000	0.000	0.000	1.005
63	28.369	28.215	28.406	252078	22048	0.11	0.00000	 V 			14.436	0.000	0.000	0.000	0.000	1.008
64	28.490	28.406	28.532	160098	21199	0.08	0.00000	 V 			14.502	0.000	0.000	0.000	0.000	1.005
